@id	@lon	@lat
2985785091	16.0498981	48.8330689
2985785092	16.0497683	48.8333504
2985785093	16.0495814	48.8336290
2985785094	16.0494727	48.8337604
2985785095	16.0493513	48.8338917
2985785096	16.0490736	48.8341433
2985785097	16.0489361	48.8342580
2985785098	16.0485025	48.8345922
2985785099	16.0479507	48.8350152
2985785102	16.0471225	48.8356998
2985785104	16.0468892	48.8359646
2985785105	16.0467984	48.8361001
2985785106	16.0467118	48.8362328
2985785107	16.0465777	48.8365242
2985785108	16.0464956	48.8368148
2985785109	16.0464603	48.8371339
2985785110	16.0464721	48.8374149
2985785111	16.0465461	48.8377370
2985785112	16.0466048	48.8378998
2985785113	16.0468269	48.8383027
2985785114	16.0469271	48.8384328
2985785115	16.0470481	48.8385766
2985785116	16.0473189	48.8388482
2985785117	16.0480249	48.8393562
2985785118	16.0483454	48.8395802
2985785119	16.0487688	48.8398993
2985785120	16.0488961	48.8400092
2985785122	16.0489999	48.8401090
2985785123	16.0490433	48.8401524
2985785124	16.0492497	48.8403965
2985785125	16.0493499	48.8405415
2985785126	16.0495007	48.8408267
2985785127	16.0496126	48.8411464
2985785128	16.0496415	48.8413003
2985785129	16.0496623	48.8416045
2985785130	16.0496298	48.8419081
2985785131	16.0495964	48.8420638
2985785132	16.0495467	48.8422129
2985785233	16.0493478	48.8426916
2985785234	16.0487375	48.8440731
2985785235	16.0486770	48.8442395
2985785236	16.0486030	48.8445443
2985785237	16.0485859	48.8446946
2985785238	16.0485813	48.8448485
2985785239	16.0486157	48.8451527
2985785240	16.0486545	48.8453166
2985785241	16.0486996	48.8454616
2985785242	16.0488359	48.8457480
2985785243	16.0489289	48.8458935
2985785244	16.0490219	48.8460284
2985785245	16.0492666	48.8463005
2985785246	16.0494146	48.8464395
2985785247	16.0495943	48.8465809
2988885033	15.9707265	48.6875138
2988885034	15.9708232	48.6877912
2988885035	15.9709234	48.6881545
3070567741	16.3339387	48.1746684
3106213135	16.2502649	48.3768325
3219266784	15.9711582	48.7123229
3219266785	15.9498939	48.7356186
3219266786	15.9544973	48.7501519
3219266787	15.9955931	48.6731884
3219266788	16.0264220	48.6654779
3219266789	16.0439614	48.6455636
3219266790	16.0908772	48.6083034
3219266791	16.1713034	48.4560829
3296495387	16.3245306	48.3485200
3296525629	16.3862140	48.2819530
3300006865	16.3873133	48.2313580
3353027288	16.3902604	48.1926036
3379808339	16.3788076	48.1873490
3379808358	16.3793253	48.1875036
3379808373	16.3797970	48.1876284
3379808381	16.3807101	48.1878487
3379808385	16.3829323	48.1879950
3379808387	16.3825834	48.1880156
3394603259	16.2473530	48.3773065
3394603263	16.2302975	48.3798779
3394643723	16.2068436	48.3832698
3395076848	16.3272305	48.3454845
3396773132	16.3081523	48.3602206
3396773136	16.3077254	48.3605236
3396805681	16.2649563	48.3746553
3397574998	16.3501675	48.3121930
3397575002	16.3528554	48.3090792
3397575007	16.3525049	48.3094075
3397575009	16.3520982	48.3098038
3397575010	16.3505122	48.3117083
3397575013	16.3537537	48.3082983
3398123355	16.1747599	48.4283514
3398750620	16.0755260	48.5143585
3398750621	16.0749796	48.5148456
3398770656	16.0723523	48.5628977
3398797383	16.0721724	48.5610591
3403759032	15.9607928	48.6813844
3403777376	15.9662537	48.6983696
3405116002	16.0067211	48.7630991
3405116011	16.0091604	48.7667408
3405116013	15.9633842	48.7609041
3405150300	15.9571550	48.7535689
3405908702	16.0259359	48.7805739
3406275268	16.0590172	48.8526947
3413110960	16.0922017	48.6147379
3413110962	16.0921477	48.6149800
3413110963	16.0921169	48.6151125
3413110978	16.0883332	48.6209071
3413110982	16.0603618	48.6407349
3413112099	16.0563538	48.6416504
3413112100	16.0556880	48.6418177
3413112102	16.0547381	48.6420556
3413112112	15.9662633	48.6833276
3413112114	15.9701845	48.6864580
3413112117	15.9710542	48.6891328
3413112118	15.9710929	48.6899672
3413112137	15.9543917	48.7500114
3413112168	16.0073573	48.7640531
3413112173	16.0074389	48.7641773
3417548504	16.1735389	48.4269596
3417548511	16.1757155	48.4315468
3417548539	16.0725413	48.5675501
3417548543	16.0752045	48.5724387
3491224579	16.3922121	48.2180460
3502937597	16.3921871	48.2189044
3503148613	16.3915956	48.2216467
3754496525	16.3768347	48.1866146
3855527428	16.2004770	48.3846427
3855536811	16.2120791	48.3825858
3855536814	16.2089430	48.3829048
3855536816	16.2078622	48.3830770
3855536818	16.2045926	48.3837406
3856759648	16.2327935	48.3795040
3856759650	16.2290049	48.3800676
3856759652	16.2250832	48.3806429
3856767565	16.2207272	48.3812908
3856767571	16.2165968	48.3819103
3856767572	16.2157960	48.3820283
3856767575	16.2142106	48.3822656
3856791865	16.2422734	48.3780730
3856791866	16.2422306	48.3780794
3856791869	16.2372928	48.3788243
3856791870	16.2370847	48.3788552
3857396481	16.2804090	48.3723362
3857396484	16.2626430	48.3749849
3857396487	16.2602074	48.3753366
3857427330	16.3194627	48.3522446
3857427332	16.3193910	48.3522952
3857427333	16.3193349	48.3523348
3857427334	16.3114044	48.3579272
3857427336	16.3097531	48.3590917
3857427338	16.3096660	48.3591531
3857427340	16.3040520	48.3631134
3857427342	16.2928827	48.3697893
3857427344	16.2923512	48.3699760
3857461360	16.3279119	48.3444901
3857461370	16.3252290	48.3478592
3857461378	16.3222816	48.3502568
3857461380	16.3218777	48.3505416
3857461384	16.3211814	48.3510326
3860958294	16.3383232	48.3294267
3860958296	16.3327869	48.3374662
3860958298	16.3321889	48.3382962
3860958300	16.3320678	48.3384624
3860958301	16.3315986	48.3391204
3860958304	16.3300103	48.3414366
3860958306	16.3292053	48.3426012
3860976727	16.3749571	48.2910769
3860976729	16.3672884	48.2973234
3860976731	16.3669929	48.2975642
3860976733	16.3636873	48.3002581
3860976735	16.3587544	48.3042746
3860976737	16.3578759	48.3049896
3860976739	16.3500977	48.3122947
3860976741	16.3479891	48.3153680
3860976743	16.3465646	48.3174430
3861015660	16.3896911	48.2791163
3861015669	16.3875674	48.2808487
3861015673	16.3845201	48.2833329
3861015675	16.3823528	48.2850461
3861015677	16.3799079	48.2870470
3861015679	16.3797443	48.2871801
3861019396	16.3927966	48.2765818
3861019398	16.3912970	48.2778062
3863689592	16.3999554	48.2708024
3863689599	16.3978186	48.2725352
3863689600	16.3977761	48.2725697
3863689601	16.3976885	48.2726409
3863689603	16.3970071	48.2732050
3863689609	16.3949250	48.2749038
3863689615	16.3939437	48.2756738
3863689616	16.3939039	48.2757048
3863696251	16.4056419	48.2651425
3863825973	16.4004525	48.2568654
3863825988	16.4036961	48.2595930
3863860423	16.3982373	48.2527399
3863860425	16.3985983	48.2536471
3863860428	16.3989434	48.2544938
3863860431	16.3996034	48.2557689
3863860432	16.4001650	48.2565369
3863909543	16.3953252	48.2471803
3863909545	16.3967797	48.2491550
3863909547	16.3969055	48.2494303
3863909549	16.3974141	48.2506817
3863909551	16.3977057	48.2514117
3863919280	16.3873345	48.2429121
3863919281	16.3873695	48.2429286
3863919284	16.3892030	48.2437935
3863919286	16.3941262	48.2462161
3863942420	16.3855179	48.2329388
3863942422	16.3848774	48.2334936
3863942424	16.3842208	48.2340559
3863942426	16.3826323	48.2356850
3863942428	16.3824773	48.2359327
3863942430	16.3820249	48.2383551
3865514703	16.3376999	48.1754450
3865514707	16.3401340	48.1759661
3865514709	16.3413581	48.1762639
3867282873	16.3908955	48.2249401
3867282875	16.3904742	48.2262437
3867282876	16.3901231	48.2273261
3867282880	16.3887206	48.2300332
3867282883	16.3875450	48.2311511
3867325557	16.3910000	48.2111079
3867325559	16.3926864	48.2134918
3867325560	16.3927112	48.2140798
3867325563	16.3926676	48.2142439
3867325564	16.3923366	48.2153692
3867325566	16.3923265	48.2154020
3867348561	16.3868250	48.2079996
3867380635	16.3843390	48.2020771
3867380636	16.3841305	48.2049437
3867393471	16.3861984	48.1951037
3867393472	16.3861924	48.1951274
3867393475	16.3857474	48.1968423
3867393477	16.3850624	48.1994159
3868121931	16.3873836	48.1870830
3868121933	16.3889441	48.1873524
3868121936	16.3808168	48.1878711
3868121939	16.3812899	48.1879532
3868121941	16.3817629	48.1880025
3868121942	16.3818455	48.1880067
3868121943	16.3818587	48.1880073
3868121944	16.3820061	48.1880158
3868121945	16.3820554	48.1880171
3868121953	16.3903310	48.1925462
3868121955	16.3903097	48.1925635
3868141597	16.3692546	48.1838987
3868141598	16.3692900	48.1839099
3868141601	16.3738224	48.1854808
3868141603	16.3774689	48.1868589
3868141605	16.3784398	48.1872249
3869299657	16.3574456	48.1799833
3869299660	16.3629146	48.1816625
3869299661	16.3635113	48.1818538
3869299662	16.3635589	48.1818694
3869299665	16.3659623	48.1827549
3869299667	16.3669665	48.1831487
3869315857	16.3489556	48.1788327
3869315860	16.3516402	48.1793004
3869315864	16.3535295	48.1794849
3869315866	16.3559158	48.1797227
3869368857	16.3354346	48.1749770
3869368860	16.3364601	48.1751886
3869368863	16.3387938	48.1756747
3869368864	16.3408414	48.1761382
3869368865	16.3408815	48.1761479
3869368869	16.3414552	48.1762881
3869368873	16.3454302	48.1776284
4115119833	16.3446397	48.1772826
4115119834	16.3446884	48.1773024
4115119837	16.3450843	48.1774723
4115119839	16.3469850	48.1782996
4118778327	16.3666704	48.1830363
4267773193	16.3755323	48.1861292
4296244692	16.3843863	48.1877181
4296244694	16.3842774	48.1877501
4296244696	16.3840023	48.1878225
4296244699	16.3838370	48.1878613
4296244700	16.3809008	48.1878887
4296244702	16.3810929	48.1879233
4296244705	16.3822061	48.1880208
4585312407	15.9481300	48.7405274
4585312409	15.9478180	48.7388969
4585328338	15.9545848	48.7502618
4585328339	15.9544768	48.7501247
4585328340	15.9545211	48.7501825
4585328341	15.9544164	48.7475867
4585328342	15.9545213	48.7474048
4585328343	15.9548967	48.7459428
4585328345	15.9548166	48.7456126
4585328346	15.9543158	48.7447966
4585328347	15.9527936	48.7438134
4585328348	15.9506711	48.7428145
4585344445	15.9602337	48.7575356
4585344446	15.9597029	48.7568471
4585344449	15.9590991	48.7560701
4585344458	15.9573103	48.7537687
4585344468	15.9554892	48.7514270
4585355020	15.9698782	48.7609687
4585355021	15.9695146	48.7611115
4585355022	15.9679597	48.7615360
4585355023	15.9663025	48.7616324
4585355026	15.9643636	48.7612982
4585355027	15.9630226	48.7606972
4585355028	15.9616729	48.7593798
4585355030	15.9613748	48.7589953
4585355031	15.9613285	48.7589370
4585355033	15.9606405	48.7580605
4585387663	16.0145399	48.7736189
4585387664	16.0146446	48.7736477
4585387665	16.0121239	48.7715546
4585387666	16.0120775	48.7714535
4585387667	16.0120962	48.7714942
4585387668	16.0069856	48.7634875
4585387669	16.0060051	48.7620242
4585387670	16.0061855	48.7622950
4585387671	16.0039199	48.7588895
4585387672	16.0028234	48.7572460
4585387673	15.9988744	48.7542924
4585387674	15.9966375	48.7541342
4585387675	15.9963476	48.7541601
4585387676	15.9936964	48.7548990
4585387677	15.9934394	48.7550001
4585387678	15.9935292	48.7549648
4585387679	15.9883806	48.7563697
4585387680	15.9884715	48.7563679
4585387682	15.9802134	48.7569620
4585387683	15.9799267	48.7570507
4585387684	15.9763191	48.7584393
4585387685	15.9761962	48.7584876
4585387686	15.9748197	48.7590281
4585387687	15.9725419	48.7599227
4585387688	15.9726344	48.7598863
4585387689	15.9726909	48.7598641
4587458937	15.9649792	48.7004123
4587458938	15.9650816	48.7002514
4587458939	15.9655159	48.6995686
4587458940	15.9655326	48.6995425
4587458941	15.9655918	48.6994494
4587458942	15.9657317	48.6992293
4587458943	15.9657930	48.6991288
4587458944	15.9665681	48.6978259
4587489445	15.9498004	48.7357191
4587489446	15.9556985	48.7293614
4587489447	15.9570345	48.7279203
4587489448	15.9628184	48.7216705
4587489449	15.9685042	48.7171321
4587489450	15.9711105	48.7124200
4587489451	15.9711941	48.7122500
4587489452	15.9711352	48.7123697
4587489454	15.9632358	48.7031766
4587489455	15.9634146	48.7028962
4587489456	15.9640295	48.7019279
4587489457	15.9639933	48.7019849
4587489459	15.9645495	48.7011101
4587504601	15.9701112	48.6922542
4587504607	15.9674622	48.6964226
4587504611	15.9668860	48.6973162
4587527537	15.9601564	48.6762842
4587527538	15.9610994	48.6815004
4587527539	15.9610682	48.6814894
4587527543	15.9611394	48.6815145
4587527544	15.9616650	48.6816994
4587527547	15.9635567	48.6823489
4587527549	15.9642799	48.6825988
4587527550	15.9706569	48.6873451
4587527552	15.9705356	48.6870863
4587527553	15.9705701	48.6871579
4587534642	15.9686770	48.6741534
4587534643	15.9689163	48.6741103
4587534645	15.9615405	48.6757351
4587534646	15.9614807	48.6757519
4587534647	15.9614310	48.6757659
4587534648	15.9603358	48.6761856
4587542805	15.9821548	48.6702511
4587542806	15.9821960	48.6702324
4587542808	15.9745040	48.6730919
4587542809	15.9710454	48.6737243
4616091443	16.0553782	48.8503476
4616091444	16.0557180	48.8505672
4616099219	16.0260558	48.7810552
4616099220	16.0265235	48.7827759
4688044857	16.0099213	48.7677370
4705422597	16.2565798	48.3758754
4831599476	16.4031571	48.2682046
4838993297	16.3828386	48.2354061
4844504578	16.3821821	48.2365675
4844504579	16.3822935	48.2362912
4844504582	16.3824132	48.2360444
4844504585	16.3826467	48.2356666
4844504589	16.3835020	48.2346964
4845964264	16.3852167	48.2064478
4848198585	16.3830100	48.2404795
4848198589	16.3828923	48.2403487
4848198616	16.3847905	48.2417103
4848198825	16.3836617	48.2410557
4851794456	16.3952928	48.2471499
4851943354	16.3934456	48.2457927
4855440701	16.3838826	48.2043702
4855440702	16.3839595	48.2046199
4855440703	16.3839136	48.2044900
4855440712	16.3839736	48.2046547
4855440713	16.3839972	48.2047039
4855440714	16.3840270	48.2047607
4855440715	16.3841871	48.2050337
4855440716	16.3842856	48.2051728
4858326839	16.3823046	48.2394146
4858326841	16.3821282	48.2388459
4867858678	16.3989896	48.2546086
4867893524	16.3992589	48.2552026
4867893526	16.3993251	48.2553241
4867893530	16.3990969	48.2548653
4867893546	16.3980494	48.2522756
4868448448	16.3979548	48.2520378
4868458866	16.3942349	48.2462895
4868458867	16.3944861	48.2464702
4878061350	16.3970682	48.2731527
4880497417	16.3810705	48.2860869
4894189462	16.3838625	48.2042639
4895990822	16.3570104	48.1798883
4895990824	16.3577234	48.1800491
4906535686	16.3586406	48.1803034
4906535698	16.3596024	48.1806096
4907586331	16.0793358	48.5755472
4907586333	16.0781154	48.5746468
4907586334	16.0767683	48.5736525
4907586335	16.0749416	48.5721948
4907586336	16.0748790	48.5721343
4907586337	16.0747069	48.5719603
4907586338	16.0725748	48.5678650
4907586342	16.0724903	48.5662210
4907586346	16.0724642	48.5655623
4907586349	16.0724569	48.5653735
4907586355	16.0723854	48.5636898
4907586357	16.0721193	48.5603381
4907586358	16.0721235	48.5604406
4907586359	16.0713911	48.5575400
4907586360	16.0711471	48.5570772
4907586362	16.0708879	48.5565957
4907586363	16.0683988	48.5501797
4907586364	16.0684914	48.5505199
4907586365	16.0681194	48.5491336
4907586366	16.0680496	48.5488764
4907586368	16.0676314	48.5473199
4907586369	16.0673658	48.5463221
4907596607	16.0872321	48.6039987
4907596608	16.0872120	48.6039551
4907596610	16.0866802	48.6008769
4907596611	16.0866600	48.6016201
4907596612	16.0876374	48.5972982
4907596613	16.0875847	48.5974678
4907596614	16.0882106	48.5951964
4907596615	16.0882508	48.5949651
4907596616	16.0882316	48.5950758
4907596617	16.0869924	48.5869150
4907596618	16.0870578	48.5871332
4907596619	16.0870273	48.5870316
4907603421	16.0865953	48.5855914
4907603422	16.0864795	48.5852052
4907603423	16.0864148	48.5849896
4907603424	16.0861365	48.5840618
4907603425	16.0852937	48.5813389
4907603427	16.0790259	48.5753188
4955610650	16.0381343	48.6514569
4955610651	16.0378141	48.6517814
4955610652	16.0428504	48.6466822
4955610653	16.0427385	48.6467980
4955610654	16.0427172	48.6468193
4955610655	16.0439926	48.6455334
4955610656	16.0447549	48.6448727
4955610658	16.0446900	48.6449232
4955610659	16.0472654	48.6437645
4955610660	16.0479384	48.6436076
4955610661	16.0479973	48.6435939
4955610662	16.0484684	48.6434849
4955610664	16.0498365	48.6431757
4955610665	16.0516351	48.6427677
4955610666	16.0584493	48.6411700
4955610668	16.0599396	48.6408306
4955610669	16.0608712	48.6406157
4955610670	16.0638190	48.6399444
4955610671	16.0635776	48.6399993
4955610673	16.0740258	48.6368268
4955610674	16.0742520	48.6366842
4955610675	16.0741880	48.6367251
4955610676	16.0780813	48.6322266
4955610677	16.0781038	48.6321616
4955610678	16.0788800	48.6293794
4955610679	16.0839362	48.6234600
4955610681	16.0842085	48.6233032
4955610682	16.0851150	48.6227815
4955610684	16.0866123	48.6219197
4955610686	16.0892804	48.6201983
4955610690	16.0917732	48.6164688
4955610693	16.0922864	48.6143441
4955610694	16.0924939	48.6133839
4955610695	16.0927004	48.6122898
4955610696	16.0927104	48.6122216
4955610697	16.0926775	48.6111072
4955610698	16.0927038	48.6112586
4955610700	16.0908305	48.6082573
4955610701	16.0901967	48.6076322
4955610702	16.0899251	48.6073665
4955641168	15.9955354	48.6732039
4955641169	15.9954636	48.6732232
4955641170	15.9957082	48.6731546
4955641171	16.0044792	48.6707902
4955641172	16.0049094	48.6707363
4955641173	16.0047921	48.6707503
4955641174	16.0086037	48.6705913
4955641175	16.0089120	48.6705893
4955641176	16.0138996	48.6705569
4955641177	16.0144683	48.6705532
4955641179	16.0231044	48.6683439
4955641180	16.0264611	48.6654272
4955641181	16.0279444	48.6635008
4955641182	16.0279857	48.6634471
4955641183	16.0286555	48.6625761
4955641184	16.0285658	48.6626926
4955641186	16.0322900	48.6578502
4955641187	16.0326202	48.6574198
4955641188	16.0331428	48.6567472
4955641189	16.0337436	48.6560100
4955641190	16.0339175	48.6558086
4955641191	16.0358708	48.6537478
4955641192	16.0371413	48.6524624
4955641193	16.0371808	48.6524224
4959800274	16.1732902	48.4525805
4959800275	16.1729704	48.4469181
4959800276	16.1728480	48.4457206
4959800278	16.1740605	48.4391508
4959800279	16.1745768	48.4369972
4959800280	16.1745449	48.4371304
4959800282	16.1752060	48.4343680
4959800283	16.1754193	48.4334569
4959800284	16.1753930	48.4335692
4959800288	16.1754410	48.4297946
4959800289	16.1747763	48.4283770
4959800292	16.1741051	48.4275198
4959800294	16.1729850	48.4264345
4959800295	16.1730576	48.4265004
4959800297	16.1681876	48.4224332
4959800298	16.1675216	48.4216013
4959800300	16.1699722	48.4161594
4959800301	16.1724101	48.4147054
4959800302	16.1723491	48.4147418
4959800303	16.1776713	48.4104920
4959800305	16.1804674	48.4065216
4959800306	16.1822321	48.4039850
4959800307	16.1821766	48.4040704
4959800308	16.1850874	48.3973354
4959800309	16.1854216	48.3964622
4959800310	16.1856238	48.3959340
4959800311	16.1855961	48.3960049
4959800312	16.1855923	48.3960163
4959800313	16.1862901	48.3941878
4959800314	16.1870583	48.3927101
4959800315	16.1908267	48.3899334
4959800316	16.1906383	48.3900476
4959800317	16.1933409	48.3884229
4959800318	16.1933040	48.3884451
4959800319	16.1973996	48.3859846
4959800320	16.1974503	48.3859534
4959801321	16.2005300	48.3846282
4959821847	16.1661187	48.4613885
4959821848	16.1660808	48.4614273
4959821849	16.1660479	48.4614609
4959821850	16.1653388	48.4621868
4959821851	16.1672092	48.4602723
4959821852	16.1689523	48.4584886
4959821853	16.1688881	48.4585542
4959821854	16.1705676	48.4568366
4959821855	16.1706494	48.4567528
4959821856	16.1706150	48.4567880
4959821857	16.1712693	48.4561178
4959821858	16.1713562	48.4560289
4959821859	16.1727070	48.4541151
4959864802	16.0663130	48.5423851
4959864803	16.0661613	48.5418175
4959864805	16.0635947	48.5322338
4959864806	16.0635750	48.5321600
4959864807	16.0628884	48.5295895
4959864808	16.0625704	48.5275778
4959864809	16.0627124	48.5268068
4959864810	16.0664710	48.5231413
4959864812	16.0718146	48.5182994
4959864813	16.0715989	48.5185374
4959864815	16.0720292	48.5180626
4959864817	16.0784409	48.5126258
4959864818	16.0790928	48.5123702
4959864819	16.0796820	48.5121588
4959864820	16.0824340	48.5111494
4959865021	16.0822985	48.5111986
4959865022	16.0882807	48.5090239
4959865023	16.0880388	48.5091119
4959865024	16.0878387	48.5091846
4959865025	16.0863293	48.5097335
4959865026	16.0922695	48.5075734
4959865027	16.0923504	48.5075440
4959865028	16.0924369	48.5075126
4959865029	16.0955994	48.5063625
4959865030	16.0959665	48.5062288
4959865031	16.0989596	48.5051403
4959865032	16.0997129	48.5048683
4959865033	16.1046610	48.5030656
4959865034	16.1042596	48.5032113
4959865035	16.1070682	48.5021897
4959865036	16.1072942	48.5021073
4959865037	16.1087393	48.5015810
4959865038	16.1118865	48.5004389
4959865039	16.1122015	48.5003246
4959865040	16.1203671	48.4973331
4959865041	16.1237140	48.4953553
4959865042	16.1237759	48.4953026
4959865043	16.1237399	48.4953332
4959865044	16.1245753	48.4945588
4959865047	16.1254828	48.4936199
4959865049	16.1302991	48.4885990
4959865050	16.1302572	48.4886437
4959865051	16.1316823	48.4871274
4959865052	16.1329690	48.4857957
4959865054	16.1365142	48.4825664
4959865055	16.1367539	48.4824180
4959865056	16.1418070	48.4803433
4959865057	16.1436579	48.4797240
4959865058	16.1439941	48.4796123
4959865059	16.1516955	48.4758613
4959865060	16.1516460	48.4758985
4959865061	16.1515540	48.4759676
4959865062	16.1512969	48.4761556
4959865063	16.1535378	48.4742578
4959865064	16.1541758	48.4736081
4959865065	16.1560159	48.4717265
4959865066	16.1582008	48.4694917
4959865067	16.1582882	48.4694023
4959865068	16.1591820	48.4684864
4959865069	16.1606377	48.4669985
4959865070	16.1607469	48.4668869
4959865071	16.1608165	48.4668158
4959865072	16.1604381	48.4672025
4959865074	16.1608592	48.4667721
4959865076	16.1653032	48.4622233
4988062974	16.2373566	48.3788149
5001638876	16.3299760	48.3414860
5001638879	16.3299016	48.3415913
5031014912	16.3863432	48.1947810
5041746848	16.4039481	48.2675477
5058950211	16.4030886	48.2682609
5058950213	16.4044327	48.2670435
5058950215	16.4060170	48.2621468
5058950216	16.4059486	48.2619944
5058950217	16.4061486	48.2625356
5058950219	16.4062181	48.2628714
5058950521	16.4062326	48.2629929
5058950522	16.4062444	48.2631170
5058950524	16.4062445	48.2634314
5058950527	16.4062044	48.2637564
5058950528	16.4060943	48.2642121
5058950530	16.4061381	48.2640648
5058950532	16.4060455	48.2643455
5058950535	16.4058314	48.2648072
5126146826	16.2512707	48.3766774
5126146827	16.2511057	48.3767008
5214280778	16.1717984	48.4254157
5264529945	16.3590331	48.1804284
5378006992	16.3868731	48.1942304
5378006993	16.3880236	48.1936544
5378006994	16.3877050	48.1937817
5378062509	16.3862350	48.1871660
5378062510	16.3859961	48.1872160
5378062511	16.3859170	48.1872356
5378062512	16.3857045	48.1872927
5378062513	16.3856040	48.1873209
5378062515	16.3824685	48.1880193
5378063928	16.3797700	48.1876216
5380327437	16.3858072	48.2072144
5380327445	16.3860206	48.2074097
5380327446	16.3865441	48.2078000
5380327447	16.3861452	48.2075074
5380327448	16.3859346	48.2073362
5380327449	16.3857185	48.2071188
5380327450	16.3856765	48.2070692
5380327452	16.3841189	48.2049252
5380327456	16.3838466	48.2040461
5380327457	16.3838499	48.2041507
5380327459	16.3838591	48.2039074
5555217942	16.2200404	48.3813931
5555217944	16.2200134	48.3813971
5555217946	16.2251653	48.3806309
5555217949	16.2251970	48.3806262
5593014831	16.4034979	48.2594328
5680615424	16.3459851	48.1778786
5690566671	16.3838699	48.2043033
5690704060	16.3381951	48.3296129
5690704062	16.3451779	48.3194730
5750115025	16.3203265	48.3516355
5776222419	16.2129682	48.3824512
5776222420	16.2154842	48.3820748
5817206956	16.2359573	48.3790270
5817206958	16.2740212	48.3732949
5817206960	16.2597058	48.3754112
5817206962	16.2971960	48.3678030
5817206964	16.2530214	48.3764143
5817206966	16.2598303	48.3753927
5817206968	16.2771684	48.3728225
5817206970	16.2824535	48.3720294
5823026198	16.1975572	48.3858888
6304700596	16.3918435	48.2203578
6328822781	16.0464650	48.8370938
7041773678	15.9609315	48.7584358
7115027228	16.0791346	48.6284597
7115027229	16.0789886	48.6289898
7124036666	16.3919476	48.2199451
7136156719	16.3842696	48.2023331
1000000004271855	16.3840370	48.2837146
1000000005887591	16.3908727	48.1886142
1000000005887592	16.3887841	48.1872993
1000000005887593	16.3903249	48.1880989
1000000005887595	16.3677722	48.1834254
1000000005889548	16.3841664	48.2027163
1000000005889549	16.3877050	48.1937817
1000000009036010	16.3870837	48.2081859
1000000021563103	16.0545823	48.8498340
1000000021563104	16.0523932	48.8483976
1000000021563106	16.0502480	48.8470186
1000000021563114	16.0557180	48.8505672
1000000024302271	16.4023812	48.2585170
1000000024302278	16.4018430	48.2580863
1000000024302310	16.4011638	48.2575305
1000000024302364	16.3978780	48.2518555
1000000025920603	16.3972739	48.2729800
1000000025920613	16.3986724	48.2718163
1000000026686001	16.3626192	48.1815674
1000000030578323	16.3528554	48.3090792
1000000032624140	16.3996034	48.2557689
1000000033424597	16.3914310	48.2776974
1000000033424598	16.3840370	48.2837146
1000000035144261	16.3841925	48.2414092
1000000035144262	16.3853541	48.2419762
1000000039725742	16.0196050	48.7732868
1000000039726803	15.9513848	48.7431536
1000000041914064	16.0668676	48.5444860
1000000042434237	15.9504029	48.7426814
1000000042434745	15.9676895	48.6840896
1000000045569551	16.0069856	48.7634875
1000000045569552	16.0067211	48.7630991
1000000045583946	15.9657098	48.6992652
1000000045583951	15.9650816	48.7002514
1000000045583964	15.9609574	48.6814482
1000000045583970	15.9608021	48.6759698
1000000045583995	15.9782606	48.6720115
1000000045584002	15.9878319	48.6703422
1000000045584008	15.9610784	48.6758702
1000000045584054	15.9478297	48.7387633
1000000045584056	15.9480863	48.7404367
1000000048238058	16.2372928	48.3788243
1000000049249863	16.1653032	48.4622233
1000000049249875	16.1683353	48.4591197
1000000049989662	16.1375251	48.4819795
1000000049989665	16.1425815	48.4800848
1000000049989701	16.1498766	48.4770853
1000000049989702	16.1568878	48.4708348
1000000049989951	16.0970399	48.5058374
1000000049989952	16.1099826	48.5011276
1000000050015094	16.0719259	48.5588965
1000000050015104	16.0709369	48.5566832
1000000050015116	16.0689233	48.5521081
1000000050015117	16.0673874	48.5464017
1000000050015157	16.0662878	48.5422943
1000000050015208	16.0859727	48.5098636
1000000050015216	16.0824340	48.5111494
1000000050017974	16.0924617	48.6135241
1000000050018007	16.0875912	48.6046869
1000000050018011	16.0866620	48.6010840
1000000050018029	16.0869975	48.5993641
1000000050018031	16.0876224	48.5973468
1000000050061029	16.0337945	48.6559485
1000000050061030	16.0309563	48.6595839
1000000050061127	16.0813981	48.6249690
1000000051357340	16.3370096	48.1753020
1000000057857799	16.3607784	48.3026263
1000000058507187	16.3669929	48.2975642
1000000058507188	16.3718597	48.2935981
1000000058507372	16.3608939	48.3025332
1000000058507753	16.3500977	48.3122947
1000000058507754	16.3508767	48.3112294
1000000058507881	16.3477851	48.3156654
1000000058507882	16.3472883	48.3163947
1000000063820099	16.2327935	48.3795040
1000000065999572	16.0278041	48.7878149
1000000083180148	16.3455916	48.3188753
1000000092290002	16.0281379	48.7891631
1000000092290013	16.0306366	48.7932821
1000000119905813	16.3917276	48.2116405
1000000121416782	16.3828923	48.2403487
1000000123603350	16.3917391	48.2207746
1000000123603352	16.3842473	48.2340318
1000000123603355	16.3819761	48.2375646
1000000123603359	16.3826098	48.2357177
1000000123603361	16.3875777	48.2311206
1000000123603363	16.3819761	48.2375646
1000000123603366	16.3819796	48.2379641
1000000123603370	16.3820751	48.2386128
1000000123603374	16.3855866	48.2328793
1000000123603380	16.3832841	48.2349056
1000000123603382	16.3821821	48.2365675
1000000123635308	16.3437221	48.1769101
1000000123635309	16.3593981	48.1805446
1000000129884790	15.9635213	48.7072219
1000000129884791	15.9674667	48.7082237
1000000142700780	16.3408414	48.1761382
1000000145034922	16.3551338	48.3072135
